PO Number,PO Item,Latest Valid GR,Latest Valid GR Posting Date,GR Amt,Invoice Amt,Down Payment Amt,Down Payment Clearing
4500005440,20,,,16415.93,16415.93,0.0,0.0
4500005440,30,,,11946.9,11946.9,0.0,0.0
4500005440,40,,,10619.47,10619.47,0.0,0.0
4500005440,50,,,11946.9,11946.9,0.0,0.0
4500005440,60,,,11946.9,11946.9,0.0,0.0
4500005441,10,5000012426,20230606,35242.27,35242.27,0.0,0.0
4500005441,20,5000012426,20230606,43217.87,43217.87,0.0,0.0
4500005441,30,5000012426,20230606,35141.34,35141.34,0.0,0.0
4500005441,40,5000012426,20230606,37039.3,37039.3,0.0,0.0
4500005441,50,5000012426,20230606,36509.79,36509.79,0.0,0.0
4500005441,60,5000012426,20230606,33289.73,33289.73,0.0,0.0
4500005441,70,5000012426,20230606,31753.77,31753.77,0.0,0.0
4500005441,80,5000012426,20230606,33548.74,33548.74,0.0,0.0
4500005441,90,5000012426,20230606,36538.49,36538.49,0.0,0.0
4500005441,100,5000012426,20230606,35574.34,35574.34,0.0,0.0
4500005441,110,5000012426,20230606,35970.4,35970.4,0.0,0.0
4500005441,120,5000019719,20230728,35126.57,35126.57,0.0,0.0
4500005441,130,5000012426,20230606,5686.0,5686.0,0.0,0.0
4500005441,140,5000012426,20230606,1019.2,1019.2,0.0,0.0
4500005442,10,5000012102,20230602,840.0,840.0,0.0,0.0
4500005443,10,,,100884.96,100884.96,0.0,0.0
4500005444,10,5000012265,20230605,1050334.51,1085184.08,0.0,0.0
4500005445,10,,,3982.3,3982.3,0.0,0.0
4500005446,10,5000013259,20230614,1200.0,1200.0,0.0,0.0
4500005446,20,5000013259,20230614,45.52,45.52,0.0,0.0
4500005447,10,5000014009,20230620,2125.0,2125.0,0.0,0.0
4500005447,20,5000014009,20230620,80.6,80.6,0.0,0.0
4500005448,10,,,5154.69,5154.69,0.0,0.0
4500005448,20,,,11168.14,11168.14,0.0,0.0
4500005448,30,,,11856.64,11856.64,0.0,0.0
4500005448,40,,,15808.85,15808.85,0.0,0.0
4500005448,50,,,15464.6,15464.6,0.0,0.0
4500005448,60,,,27920.35,27920.35,0.0,0.0
4500005448,70,,,35051.33,35051.33,0.0,0.0
4500005448,80,,,4601.77,4601.77,0.0,0.0
4500005448,90,,,8591.15,8591.15,0.0,0.0
4500005449,10,,,2477.88,2477.88,0.0,0.0
4500005449,20,,,2654.87,2654.87,0.0,0.0
4500005449,30,,,424.78,424.78,0.0,0.0
4500005450,10,,,106088.5,45087.62,0.0,0.0
4500005450,20,,,67858.4,0.0,0.0,0.0
4500005450,40,,,106088.5,106088.5,0.0,0.0
4500005450,50,,,135716.81,135716.81,0.0,0.0
4500005450,80,,,106088.49,106088.48,0.0,0.0
4500005450,90,,,135716.81,135716.81,0.0,0.0
4500005451,10,5000012357,20230605,533.51,533.51,0.0,0.0
4500005451,20,5000012358,20230605,274.68,274.68,0.0,0.0
4500005452,10,,,264849.56,264849.55,0.0,0.0
4500005454,10,5000012561,20230607,2750.0,2750.0,0.0,0.0
4500005454,20,5000012561,20230607,104.31,104.31,0.0,0.0
4500005455,10,5000012080,20230531,402566.37,402566.37,0.0,0.0
4500005456,10,5000012356,20230605,100.0,100.0,0.0,0.0
4500005456,20,5000012356,20230605,85.0,85.0,0.0,0.0
4500005457,10,5000012100,20230602,46809.43,46809.43,0.0,0.0
4500005457,20,5000012100,20230602,34075.0,34075.0,0.0,0.0
4500005457,30,5000012100,20230602,32758.99,32758.99,0.0,0.0
4500005457,40,5000012100,20230602,38147.46,38147.46,0.0,0.0
4500005457,50,5000012100,20230602,30661.26,30661.26,0.0,0.0
4500005457,60,5000012100,20230602,34017.2,34017.2,0.0,0.0
4500005457,70,5000012100,20230602,47432.96,47432.96,0.0,0.0
4500005457,80,5000012100,20230602,40990.68,40990.68,0.0,0.0
4500005457,90,5000012100,20230602,37052.58,37052.58,0.0,0.0
4500005457,100,5000012100,20230602,27604.49,27604.49,0.0,0.0
4500005457,110,5000012100,20230602,27410.68,27410.68,0.0,0.0
4500005458,10,5000012355,20230605,8218.6,8218.6,0.0,0.0
4500005459,10,5000012354,20230605,3495.04,3495.04,0.0,0.0
4500005460,10,5000012352,20230605,112.5,112.73,0.0,0.0
4500005461,10,5000012351,20230605,100.0,100.0,0.0,0.0
4500005462,10,5000012340,20230605,1701.0,1701.9,0.0,0.0
4500005463,10,5000012322,20230605,125.0,122.8,0.0,0.0
4500005464,10,5000012101,20230602,36741.73,36741.73,0.0,0.0
4500005464,20,5000012101,20230602,36401.68,36401.68,0.0,0.0
4500005464,30,5000012101,20230602,34335.29,34335.29,0.0,0.0
4500005464,40,5000012101,20230602,47356.05,47356.05,0.0,0.0
4500005464,50,5000012101,20230602,35248.01,35248.01,0.0,0.0
4500005464,60,5000012101,20230602,33981.7,33981.7,0.0,0.0
4500005464,70,5000012101,20230602,35267.4,35267.4,0.0,0.0
4500005464,80,5000012101,20230602,36676.74,36676.74,0.0,0.0
4500005465,10,5000012328,20230605,19.9,19.9,0.0,0.0
4500005465,20,5000012328,20230605,22.1,22.1,0.0,0.0
4500005465,30,5000012328,20230605,23.62,23.62,0.0,0.0
4500005465,40,5000012328,20230605,23.78,23.78,0.0,0.0
4500005465,50,5000012328,20230605,25.6,25.6,0.0,0.0
4500005465,60,5000012328,20230605,21.22,21.22,0.0,0.0
4500005466,10,5000012334,20230605,19.9,19.9,0.0,0.0
4500005466,20,5000012334,20230605,22.1,22.1,0.0,0.0
4500005466,30,5000012334,20230605,23.62,23.62,0.0,0.0
4500005466,40,5000012334,20230605,23.78,23.78,0.0,0.0
4500005466,50,5000012334,20230605,25.6,25.6,0.0,0.0
4500005466,60,5000012334,20230605,21.22,21.22,0.0,0.0
4500005467,10,5000013254,20230614,1450.0,1450.0,0.0,0.0
4500005467,20,5000013254,20230614,55.0,55.0,0.0,0.0
4500005469,10,,,6185.84,6185.84,0.0,0.0
4500005469,20,,,68893.81,68893.81,0.0,0.0
4500005469,30,,,1946.9,1946.9,0.0,0.0
4500005470,10,,,205423.01,205423.01,0.0,0.0
4500005470,20,,,24424.78,24424.78,0.0,0.0
4500005470,30,,,33640.71,33640.7,0.0,0.0
4500005471,10,,,1203.54,1203.54,0.0,0.0
4500005472,10,,,12525.84,12525.84,0.0,0.0
4500005472,20,,,29705.41,29705.41,0.0,0.0
4500005473,10,,,840.71,840.71,0.0,0.0
4500005474,10,5000012930,20230609,500.0,500.0,0.0,0.0
4500005475,10,,,2831.86,2831.86,0.0,0.0
4500005476,10,,,283.19,283.19,0.0,0.0
4500005477,10,,,6460.18,6460.18,0.0,0.0
4500005478,10,,,65026.55,65026.55,0.0,0.0
4500005479,10,,,20353.98,20353.98,0.0,0.0
4500005479,20,,,17699.12,17699.12,0.0,0.0
4500005480,10,,,4281.42,4281.42,0.0,0.0
4500005481,10,,,6637.17,6637.17,0.0,0.0
4500005481,20,,,13274.34,13274.34,0.0,0.0
4500005482,10,,,26548.67,26548.67,0.0,0.0
4500005482,20,,,16500.0,16500.0,0.0,0.0
4500005483,10,,,2654.87,2654.87,0.0,0.0
4500005483,20,,,1230.09,1230.08,0.0,0.0
4500005484,10,,,53982.3,53982.3,0.0,0.0
4500005485,10,,,7964.6,7964.6,0.0,0.0
4500005486,10,,,495.58,495.58,0.0,0.0
4500005487,10,,,0.0,0.0,0.0,0.0
4500005488,10,,,0.0,0.0,0.0,0.0
4500005489,10,5000012756,20230608,1677876.11,1603097.43,0.0,0.0
4500005490,10,,,141.59,141.59,0.0,0.0
4500005491,10,,,610.62,610.62,0.0,0.0
4500005492,10,,,1168.14,1168.14,0.0,0.0
4500005493,10,5000012257,20230605,415625.0,356752.21,0.0,0.0
4500005494,10,,,561.24,561.24,0.0,0.0
4500005495,10,,,5309.73,5309.73,0.0,0.0
4500005496,10,,,39557.52,39557.52,0.0,0.0
4500005496,20,,,5176.99,5176.99,0.0,0.0
4500005496,30,,,267256.64,267256.62,0.0,0.0
4500005496,40,,,4429.2,4429.2,0.0,0.0
4500005497,10,,,3000.0,0.0,0.0,0.0
4500005497,20,,,2100.0,0.0,0.0,0.0
4500005497,30,,,5100.0,0.0,0.0,0.0
4500005498,10,,,3318.58,3318.58,0.0,0.0
4500005499,10,,,9730.0,8610.62,0.0,0.0
4500005499,20,,,5610.0,4725.66,0.0,0.0
4500005499,30,,,1700.0,1504.42,0.0,0.0
4500005499,40,,,2430.0,2150.44,0.0,0.0
4500005499,50,,,2430.0,2150.44,0.0,0.0
4500005499,60,,,1740.0,1539.82,0.0,0.0
4500005499,70,,,720.0,637.17,0.0,0.0
4500005499,80,,,234.0,207.08,0.0,0.0
4500005499,90,,,825.0,730.09,0.0,0.0
4500005499,100,,,3000.0,2654.87,0.0,0.0
4500005499,110,,,3000.0,2654.87,0.0,0.0
4500005499,120,,,3000.0,2654.87,0.0,0.0
4500005500,10,,,4601.77,4601.77,0.0,0.0
4500005500,20,,,14159.29,14159.29,0.0,0.0
4500005500,30,,,2283.19,2283.19,0.0,0.0
4500005500,40,,,4026.55,4026.55,0.0,0.0
4500005500,50,,,11946.9,11946.9,0.0,0.0
4500005500,60,,,7956.64,7956.64,0.0,0.0
4500005500,70,,,3650.44,3650.44,0.0,0.0
4500005500,80,,,3163.72,3163.72,0.0,0.0
4500005500,90,,,9734.51,9734.51,0.0,0.0
4500005500,100,,,17256.64,17256.64,0.0,0.0
4500005500,110,,,13168.14,13168.14,0.0,0.0
4500005501,10,,,318.58,318.58,0.0,0.0
4500005501,20,,,215.0,190.27,0.0,0.0
4500005502,10,,,1380.53,1380.53,0.0,0.0
4500005502,20,,,1690.27,1690.27,0.0,0.0
4500005502,30,,,1690.27,1690.27,0.0,0.0
4500005502,40,,,1690.27,1690.27,0.0,0.0
4500005502,50,,,1690.27,1690.27,0.0,0.0
4500005502,60,,,1690.27,1690.27,0.0,0.0
4500005503,10,,,1247.79,1247.79,0.0,0.0
4500005503,20,,,1690.27,1690.27,0.0,0.0
4500005503,30,,,1690.27,1690.27,0.0,0.0
4500005503,40,,,1690.27,1690.27,0.0,0.0
4500005503,50,,,1690.27,1690.27,0.0,0.0
4500005503,60,,,1690.27,1690.27,0.0,0.0
4500005503,70,,,2424.78,2424.78,0.0,0.0
4500005503,80,,,2424.78,2424.78,0.0,0.0
4500005504,10,,,1380.53,1380.53,0.0,0.0
4500005504,20,,,1247.79,1247.68,0.0,0.0
4500005504,30,,,1247.79,1247.79,0.0,0.0
4500005504,40,,,1380.53,1380.53,0.0,0.0
4500005504,50,,,1690.27,1690.27,0.0,0.0
4500005504,60,,,2424.78,2424.78,0.0,0.0
4500005505,10,,,230.09,230.09,0.0,0.0
4500005506,10,5000012418,20230606,798.0,798.0,0.0,0.0
4500005507,10,5000012417,20230606,982.0,982.0,0.0,0.0
4500005508,10,5000012359,20230605,798.0,798.0,0.0,0.0
4500005509,10,5000012353,20230605,798.0,798.0,0.0,0.0
4500005510,10,5000012350,20230605,975.0,975.0,0.0,0.0
4500005511,10,5000012349,20230605,798.0,798.0,0.0,0.0
4500005512,10,5000012348,20230605,798.0,798.0,0.0,0.0
4500005513,10,5000012347,20230605,798.0,798.0,0.0,0.0
4500005514,10,5000012346,20230605,798.0,798.0,0.0,0.0
4500005515,10,5000012345,20230605,798.0,798.0,0.0,0.0
4500005516,10,5000012344,20230605,798.0,798.0,0.0,0.0
4500005517,10,5000012343,20230605,798.0,798.0,0.0,0.0
4500005518,10,5000012342,20230605,798.0,798.0,0.0,0.0
4500005519,10,5000012341,20230605,902.0,902.0,0.0,0.0
4500005520,10,5000012339,20230605,902.0,902.0,0.0,0.0
4500005521,10,5000012338,20230605,902.0,902.0,0.0,0.0
4500005522,10,5000012337,20230605,1576.0,1576.0,0.0,0.0
4500005523,10,,,5840.71,5840.71,0.0,0.0
4500005524,10,,,1805.31,1805.31,0.0,0.0
4500005525,10,,,3159.29,3159.29,0.0,0.0
4500005526,10,5000012336,20230605,1048.0,1048.0,0.0,0.0
4500005527,10,5000012335,20230605,902.0,902.0,0.0,0.0
4500005528,10,5000012333,20230605,1152.0,1152.0,0.0,0.0
4500005529,10,5000012332,20230605,902.0,902.0,0.0,0.0
4500005530,10,,,88.5,88.5,0.0,0.0
4500005530,20,,,0.0,0.0,0.0,0.0
4500005531,10,,,884.96,884.96,0.0,0.0
4500005532,10,5000012331,20230605,1163.0,1163.0,0.0,0.0
4500005533,10,5000012330,20230605,902.0,902.0,0.0,0.0
4500005534,10,5000012329,20230605,902.0,902.0,0.0,0.0
4500005535,10,5000012327,20230605,902.0,902.0,0.0,0.0
4500005536,10,5000012326,20230605,902.0,902.0,0.0,0.0
4500005537,10,5000012325,20230605,902.0,902.0,0.0,0.0
4500005538,10,5000012324,20230605,902.0,902.0,0.0,0.0
4500005539,10,,,228318.58,228318.58,0.0,0.0
4500005540,10,5000012323,20230605,902.0,902.0,0.0,0.0
4500005541,10,5000012321,20230605,902.0,902.0,0.0,0.0
4500005542,10,5000012320,20230605,2185.0,2185.0,0.0,0.0
4500005543,10,5000012319,20230605,975.0,975.0,0.0,0.0
4500005544,10,5000012318,20230605,902.0,902.0,0.0,0.0
4500005545,10,5000012313,20230605,902.0,902.0,0.0,0.0
4500005546,10,5000012311,20230605,902.0,902.0,0.0,0.0
4500005547,10,,,4247.79,4247.79,0.0,0.0
4500005548,10,5000012310,20230605,798.0,798.0,0.0,0.0
4500005549,10,5000012309,20230605,902.0,902.0,0.0,0.0
4500005550,10,5000012308,20230605,798.0,798.0,0.0,0.0
4500005551,10,5000012307,20230605,1086.0,1086.0,0.0,0.0
4500005552,10,5000012306,20230605,798.0,798.0,0.0,0.0
4500005553,10,5000012305,20230605,798.0,798.0,0.0,0.0
4500005554,10,5000012304,20230605,798.0,798.0,0.0,0.0
4500005555,10,5000012302,20230605,798.0,798.0,0.0,0.0
4500005556,10,5000012301,20230605,902.0,902.0,0.0,0.0
4500005557,10,,,10884.96,10884.96,0.0,0.0
4500005558,10,5000012299,20230605,975.0,975.0,0.0,0.0
4500005559,10,5000012298,20230605,882.0,882.0,0.0,0.0
4500005560,10,5000012297,20230605,798.0,798.0,0.0,0.0
4500005561,10,5000012296,20230605,982.0,982.0,0.0,0.0
4500005562,10,,,21265.04,21265.04,0.0,0.0
4500005563,10,5000012295,20230605,798.0,798.0,0.0,0.0
4500005564,10,5000012293,20230605,902.0,902.0,0.0,0.0
4500005565,10,5000012292,20230605,902.0,902.0,0.0,0.0
4500005566,10,5000012291,20230605,798.0,798.0,0.0,0.0
4500005567,10,5000012290,20230605,798.0,798.0,0.0,0.0
4500005569,10,,,138.06,138.06,0.0,0.0
4500005570,10,5000012289,20230605,1086.0,1086.0,0.0,0.0
4500005571,10,,,0.0,0.0,0.0,0.0
4500005572,10,5000012287,20230605,975.0,975.0,0.0,0.0
4500005573,10,5000012286,20230605,871.0,871.0,0.0,0.0
4500005574,10,5000012285,20230605,975.0,975.0,0.0,0.0
4500005575,10,5000012284,20230605,1048.0,1048.0,0.0,0.0
4500005576,10,5000012283,20230605,798.0,798.0,0.0,0.0
4500005577,10,5000012282,20230605,1175.0,1175.0,0.0,0.0
4500005578,10,5000012281,20230605,798.0,798.0,0.0,0.0
4500005579,10,5000012280,20230605,1086.0,1086.0,0.0,0.0
4500005580,10,5000012279,20230605,880.0,880.0,0.0,0.0
4500005581,10,,,0.0,0.0,0.0,0.0
4500005582,10,,,0.0,0.0,0.0,0.0
4500005584,10,,,0.0,0.0,0.0,0.0
4500005584,20,,,0.0,0.0,0.0,0.0
4500005585,10,,,644.25,644.25,0.0,0.0
4500005586,10,,,0.0,0.0,0.0,0.0
4500005587,10,5000012421,20230606,14036.0,14036.0,0.0,0.0
4500005587,20,5000012421,20230606,13.25,13.25,0.0,0.0
4500005588,10,5000012420,20230606,48.48,48.48,0.0,0.0
4500005588,20,5000012420,20230606,72.78,72.78,0.0,0.0
4500005589,10,,,10194.69,10194.69,0.0,0.0
4500005590,10,,,460.18,460.18,0.0,0.0
4500005590,20,,,2283.19,2283.19,0.0,0.0
4500005591,10,,,371.68,371.68,0.0,0.0
4500005591,20,,,21.24,21.24,0.0,0.0
4500005591,30,,,191.15,191.15,0.0,0.0
4500005591,40,,,49.56,49.56,0.0,0.0
4500005592,10,5000012464,20230606,804.0,804.0,0.0,0.0
4500005592,20,5000012464,20230606,535.0,462.3,0.0,0.0
4500005592,30,5000012464,20230606,516.0,1226.0,0.0,0.0
4500005592,40,5000012464,20230606,335.0,332.5,0.0,0.0
4500005592,50,5000012464,20230606,85.52,85.5,0.0,0.0
4500005592,60,5000012464,20230606,464.0,464.0,0.0,0.0
4500005592,70,,,-0.12,1729.56,0.0,0.0
4500005592,80,5000012464,20230606,132.0,131.95,0.0,0.0
4500005592,90,5000012464,20230606,1488.0,1486.8,0.0,0.0
4500005592,100,5000012464,20230606,744.0,742.5,0.0,0.0
4500005592,110,5000012464,20230606,400.0,400.0,0.0,0.0
4500005592,120,5000012464,20230606,44.05,44.05,0.0,0.0
4500005592,130,5000012464,20230606,94.5,443.48,0.0,0.0
4500005592,140,5000012464,20230606,1320.0,934.08,0.0,0.0
4500005593,10,5000012419,20230606,365.5,365.5,0.0,0.0
4500005594,10,,,0.0,0.0,0.0,0.0
4500005594,20,,,0.0,0.0,0.0,0.0
4500005594,30,,,0.0,0.0,0.0,0.0
4500005594,40,,,0.0,0.0,0.0,0.0
4500005594,50,,,0.0,0.0,0.0,0.0
4500005594,60,,,0.0,0.0,0.0,0.0
4500005594,70,,,0.0,0.0,0.0,0.0
4500005594,80,,,0.0,0.0,0.0,0.0
4500005594,90,,,0.0,0.0,0.0,0.0
4500005594,100,,,0.0,0.0,0.0,0.0
4500005594,110,,,0.0,0.0,0.0,0.0
4500005595,10,,,796.46,796.46,0.0,0.0
4500005596,10,,,1238.94,1400.0,0.0,0.0
4500005598,10,,,71641.59,71641.59,0.0,0.0
4500005598,20,,,5335.4,5335.4,0.0,0.0
4500005598,30,,,653.1,653.1,0.0,0.0
4500005598,40,,,470.35,470.35,0.0,0.0
4500005598,50,,,0.0,0.0,0.0,0.0
4500005599,10,,,11946.9,11946.9,0.0,0.0
4500005599,20,,,17256.64,17256.64,0.0,0.0
4500005599,30,,,11283.19,11283.19,0.0,0.0
4500005599,40,,,14336.28,14336.28,0.0,0.0
4500005599,50,,,6769.91,6769.91,0.0,0.0
4500005599,60,,,11946.9,11946.9,0.0,0.0
4500005600,10,,,594690.27,594690.27,0.0,0.0
4500005601,10,,,4867.26,4867.26,0.0,0.0
4500005602,10,,,991.15,991.15,0.0,0.0
4500005603,10,,,37433.63,37433.63,0.0,0.0
4500005603,20,,,26106.19,26106.19,0.0,0.0
4500005603,30,,,27168.14,27168.14,0.0,0.0
4500005603,40,,,53982.3,53982.3,0.0,0.0
4500005603,50,,,15663.72,15663.72,0.0,0.0
4500005604,10,5000012491,20230606,85.0,85.0,0.0,0.0
4500005605,10,5000012567,20230607,530.0,530.0,0.0,0.0
4500005605,20,5000012567,20230607,52.0,52.0,0.0,0.0
4500005605,30,5000012567,20230607,596.0,596.0,0.0,0.0
4500005605,40,5000012567,20230607,596.0,596.0,0.0,0.0
4500005606,10,,,1309.73,1309.7,0.0,0.0
4500005607,10,,,1495.58,1495.57,0.0,0.0
4500005608,10,,,314.69,314.69,0.0,0.0
4500005609,10,,,312.39,312.39,0.0,0.0
4500005609,20,,,39.82,39.82,0.0,0.0
4500005609,30,,,60.18,60.18,0.0,0.0
4500005610,10,,,4867.26,4867.25,0.0,0.0
4500005610,20,,,4867.26,4867.25,0.0,0.0
4500005610,30,,,2831.86,2831.86,0.0,0.0
4500005610,40,,,1592.92,1592.91,0.0,0.0
4500005611,10,5000018250,20230719,180.0,180.0,0.0,0.0
4500005611,20,,,2070.0,2070.0,0.0,0.0
4500005611,30,5000018251,20230719,136.0,135.2,0.0,0.0
4500005611,40,5000018250,20230719,240.0,240.0,0.0,0.0
4500005612,10,,,1575.22,1575.22,0.0,0.0
4500005613,10,5000012490,20230606,3600.73,3600.69,0.0,0.0
4500005614,10,5000012930,20230609,300.0,300.0,0.0,0.0
4500005614,20,5000012930,20230609,180.0,180.0,0.0,0.0
4500005615,10,,,6712.57,6712.57,0.0,0.0
4500005615,20,,,1823.01,1823.01,0.0,0.0
4500005615,30,,,849.56,849.56,0.0,0.0
4500005615,40,,,6530.97,6530.97,0.0,0.0
4500005615,50,,,8123.89,8123.89,0.0,0.0
4500005615,60,,,1557.52,1557.52,0.0,0.0
4500005615,70,,,849.56,849.56,0.0,0.0
4500005615,80,,,814.16,814.16,0.0,0.0
4500005615,90,,,849.56,849.56,0.0,0.0
4500005615,100,,,566.37,566.37,0.0,0.0
4500005615,110,,,946.9,946.9,0.0,0.0
4500005615,120,,,690.27,690.27,0.0,0.0
4500005615,130,,,761.06,761.06,0.0,0.0
4500005615,140,,,1646.02,1646.02,0.0,0.0
4500005615,150,,,1734.51,1734.51,0.0,0.0
4500005615,160,,,407.08,407.08,0.0,0.0
4500005616,10,,,148979.73,148979.73,0.0,0.0
4500005616,20,,,60707.96,60707.96,0.0,0.0
4500005616,30,,,15176.99,15176.99,0.0,0.0
4500005616,40,,,28318.58,28318.58,0.0,0.0
4500005616,50,,,6194.69,6194.69,0.0,0.0
4500005616,60,,,90663.72,90663.72,0.0,0.0
4500005616,70,,,6194.69,6194.69,0.0,0.0
4500005616,80,,,120884.96,120884.96,0.0,0.0
4500005616,90,,,14159.29,14159.29,0.0,0.0
4500005617,10,,,0.0,0.0,0.0,0.0
4500005617,20,,,27872.39,27872.39,0.0,0.0
4500005617,30,,,6349.12,6349.12,0.0,0.0
4500005617,40,,,5722.12,5722.12,0.0,0.0
4500005617,50,,,0.0,0.0,0.0,0.0
4500005618,10,,,0.0,0.0,0.0,0.0
4500005619,10,,,1380.53,1380.53,0.0,0.0
4500005619,20,,,1380.53,1380.53,0.0,0.0
4500005619,30,,,1380.53,1380.53,0.0,0.0
4500005619,40,,,2740.0,1380.53,0.0,0.0
4500005619,50,,,1690.27,1690.27,0.0,0.0
4500005619,60,,,1910.0,1690.27,0.0,0.0
4500005619,70,,,1910.0,1690.27,0.0,0.0
4500005619,80,,,1910.0,1690.27,0.0,0.0
4500005619,90,,,1910.0,1690.27,0.0,0.0
4500005619,100,,,2424.78,2424.78,0.0,0.0
4500005619,110,,,2740.0,2424.78,0.0,0.0
4500005620,10,,,37163.19,37163.19,0.0,0.0
4500005620,20,,,11444.25,11444.25,0.0,0.0
4500005621,10,,,7968.5,7968.5,0.0,0.0
4500005622,10,,,0.0,0.0,0.0,0.0
4500005622,20,,,27872.39,27872.39,0.0,0.0
4500005622,30,,,5722.12,5722.12,0.0,0.0
4500005623,10,,,0.0,0.0,0.0,0.0
4500005623,20,,,18581.59,18581.59,0.0,0.0
4500005623,30,,,6349.12,6349.12,0.0,0.0
4500005624,10,,,6902.65,6902.65,0.0,0.0
4500005624,20,,,8407.08,8407.08,0.0,0.0
4500005624,30,,,3127.43,3127.43,0.0,0.0
4500005625,10,,,7968.5,7968.5,0.0,0.0
4500005626,10,,,0.0,0.0,0.0,0.0
4500005626,20,,,18581.59,18581.59,0.0,0.0
4500005626,30,,,6349.12,6349.12,0.0,0.0
4500005627,10,,,1690.27,1690.27,0.0,0.0
4500005627,20,,,1690.27,1690.27,0.0,0.0
4500005627,30,,,1910.0,1690.27,0.0,0.0
4500005627,40,,,1690.27,1690.27,0.0,0.0
4500005627,50,,,1690.27,1690.27,0.0,0.0
4500005627,60,,,2740.0,2424.78,0.0,0.0
4500005627,70,,,2424.78,2424.78,0.0,0.0
4500005628,10,,,7968.5,7968.5,0.0,0.0
4500005629,10,,,15878.76,15878.76,0.0,0.0
4500005629,20,,,17271.5,17271.5,0.0,0.0
4500005630,10,,,2277578.23,1885736.81,0.0,0.0
4500005631,10,,,33539.82,33539.82,0.0,0.0
4500005632,10,,,14778.76,14778.76,0.0,0.0
4500005633,10,,,6349.12,6349.12,0.0,0.0
4500005633,20,,,11444.25,11444.25,0.0,0.0
4500005633,30,,,5320.35,5320.35,0.0,0.0
4500005633,40,,,6400.0,6400.0,0.0,0.0
4500005633,50,,,12668.14,12668.14,0.0,0.0
4500005634,10,,,0.0,0.0,0.0,0.0
4500005634,20,,,145.13,0.0,0.0,0.0
4500005634,30,,,871.24,871.24,0.0,0.0
4500005634,40,,,371.68,371.68,0.0,0.0
4500005635,10,,,0.0,0.0,0.0,0.0
4500005635,20,,,18581.59,18581.59,0.0,0.0
4500005635,30,,,6349.12,6349.12,0.0,0.0
4500005636,10,,,3984.25,3984.25,0.0,0.0
4500005636,20,,,3984.25,3984.25,0.0,0.0
4500005637,10,,,0.0,0.0,0.0,0.0
4500005637,20,,,18581.59,18581.59,0.0,0.0
4500005637,30,,,11444.25,11444.25,0.0,0.0
4500005638,10,,,3984.25,3984.25,0.0,0.0
4500005638,20,,,3984.25,3984.25,0.0,0.0
4500005639,10,,,655460.92,549440.28,0.0,0.0
4500005640,10,,,4601.77,4601.77,0.0,0.0
4500005641,10,,,1380.53,1380.53,0.0,0.0
4500005641,20,,,1380.53,1380.53,0.0,0.0
4500005641,30,,,1247.79,1247.79,0.0,0.0
4500005641,40,,,1247.79,1247.79,0.0,0.0
4500005641,50,,,1247.79,1247.79,0.0,0.0
4500005641,60,,,1380.53,1380.53,0.0,0.0
4500005641,70,,,1247.79,1247.79,0.0,0.0
4500005641,80,,,1247.79,1247.79,0.0,0.0
4500005641,90,,,1247.79,1247.79,0.0,0.0
4500005641,100,,,1690.27,1690.27,0.0,0.0
4500005641,110,,,1690.27,1690.27,0.0,0.0
4500005642,10,,,39203.54,39203.54,0.0,0.0
4500005643,10,,,3370.3,3370.3,0.0,0.0
4500005643,20,,,3392.92,3392.92,0.0,0.0
4500005643,30,,,5992.57,5992.57,0.0,0.0
4500005643,40,,,2000.71,2000.71,0.0,0.0
4500005643,50,,,1508.63,1508.63,0.0,0.0
4500005643,60,,,1543.36,1543.36,0.0,0.0
4500005643,70,,,0.0,0.0,0.0,0.0
4500005643,80,,,14607.08,14607.08,0.0,0.0
4500005643,90,,,12063.72,12063.72,0.0,0.0
4500005643,100,,,12063.72,12063.72,0.0,0.0
4500005644,10,,,0.0,0.0,0.0,0.0
4500005644,20,,,10380.21,10380.21,0.0,0.0
4500005644,30,,,10263.98,10263.98,0.0,0.0
4500005644,40,,,2323.04,2056.71,0.0,0.0
4500005646,10,5000013256,20230614,1100.0,1100.0,0.0,0.0
4500005646,20,5000013256,20230614,36.72,36.72,0.0,0.0
4500005647,10,,,0.0,0.0,0.0,0.0
4500005648,10,5000013255,20230614,1200.0,1200.0,0.0,0.0
4500005648,20,5000013255,20230614,40.06,40.06,0.0,0.0
4500005648,30,5000013255,20230614,1200.0,1200.0,0.0,0.0
4500005648,40,5000013255,20230614,40.06,40.06,0.0,0.0
4500005649,10,5000013258,20230614,1200.0,1200.0,0.0,0.0
4500005649,20,5000013258,20230614,40.06,40.06,0.0,0.0
4500005650,10,5000012562,20230607,2750.0,2750.0,0.0,0.0
4500005650,20,5000012562,20230607,91.79,91.79,0.0,0.0
4500005651,10,5000015939,20230704,2125.0,2125.0,0.0,0.0
4500005651,20,5000015939,20230704,70.93,70.93,0.0,0.0
4500005652,10,,,5079.29,5079.29,0.0,0.0
4500005652,20,,,6587.43,6587.43,0.0,0.0
4500005652,30,,,0.0,0.0,0.0,0.0
4500005652,40,,,5675.04,5675.04,0.0,0.0
4500005653,10,,,0.0,0.0,0.0,0.0
4500005653,20,,,0.0,0.0,0.0,0.0
4500005653,30,,,453.04,453.04,0.0,0.0
4500005653,40,,,193.27,178.36,0.0,0.0
4500005654,10,,,1894.34,1894.34,0.0,0.0
4500005654,20,,,1120.0,1120.0,0.0,0.0
